0.3171,0.61728,0.31239,0.053824,0.48914,0.13205,0.17004,0.19996,0.89177,0.21324,0.63614,0.60926,0.70118,0.057082,0.083905,0.59842,0.5668,0.45489,0.13747,0.41541
0.95022,0.57549,0.58452,0.86219,0.012846,0.69965,0.37116,0.036329,0.87429,0.1144,0.75358,0.89185,0.93729,0.63034,0.71411,0.36502,0.69312,0.51862,0.7087,0.44665
0.034446,0.53005,0.82991,0.44293,0.18661,0.4859,0.039762,0.1886,0.63315,0.12432,0.74682,0.42082,0.010893,0.21458,0.29838,0.68856,0.97859,0.14909,0.041507,0.57618
0.43874,0.27507,0.29046,0.54801,0.48523,0.18272,0.70924,0.57755,0.29228,0.5741,0.58603,0.40018,0.81974,0.62971,0.23319,0.85691,0.89912,0.78194,0.43674,0.76268
0.38156,0.24863,0.40255,0.56686,0.83823,0.10121,0.64134,0.62827,0.29168,0.46637,0.77306,0.55393,0.034268,0.39456,0.31744,0.90064,0.64848,0.16543,0.68036,0.61894
0.76552,0.45164,0.86206,0.68039,0.14106,0.20158,0.17406,0.36477,0.2455,0.37404,0.39249,0.59626,0.51616,0.79611,0.28202,0.9515,0.98292,0.49522,0.55174,0.31478
0.7952,0.22771,0.61474,0.37138,0.73222,0.13475,0.062152,0.63656,0.70435,0.75462,0.60529,0.50628,0.65333,0.87904,0.25056,0.90005,0.16381,0.25918,0.17794,0.80159
0.18687,0.80445,0.99119,0.078229,0.69107,0.32379,0.40666,0.89129,0.77461,0.4556,0.24743,0.58721,0.75413,0.78008,0.12354,0.0065369,0.50979,0.62176,0.085545,0.76323
0.48976,0.9861,0.2037,0.45635,0.034493,0.95055,0.46306,0.25352,0.82265,0.70603,0.2902,0.13282,0.28,0.70248,0.66814,0.041932,0.62735,0.45711,0.18677,0.24573
0.44559,0.029992,0.82721,0.047844,0.48886,0.53213,0.20267,0.28636,0.80619,0.92951,0.019333,0.7616,0.60305,0.42067,0.27839,0.87089,0.8,0.25546,0.36876,0.50747
0.64631,0.53566,0.67586,0.73826,0.97139,0.24769,0.86955,0.12542,0.25377,0.82047,0.34731,0.65114,0.88878,0.64386,0.24757,0.4444,0.41777,0.5344,0.93109,0.14702
0.70936,0.087077,0.24895,0.038002,0.11245,0.43728,0.59794,0.52857,0.8005,0.039848,0.1418,0.35109,0.64323,0.078309,0.56877,0.44254,0.054834,0.091621,0.69664,0.1297
0.75469,0.80209,0.47579,0.95424,0.74321,0.66909,0.023014,0.82077,0.62971,0.96619,0.41153,0.3126,0.78606,0.38075,0.051348,0.3306,0.51914,0.56153,0.16634,0.66065
0.27603,0.98914,0.39908,0.74237,0.63854,0.5477,0.89943,0.29978,0.2315,0.88797,0.15307,0.27425,0.49114,0.43769,0.82317,0.93967,0.13453,0.8522,0.7735,0.073231
0.6797,0.066946,0.59944,0.93745,0.59418,0.60905,0.45295,0.78768,0.38108,0.63877,0.82901,0.14953,0.40346,0.40695,0.036945,0.71284,0.36697,0.72749,0.4132,0.20156
0.6551,0.9394,0.80052,0.51336,0.49862,0.86313,0.058026,0.43701,0.4532,0.010954,0.7392,0.33435,0.87744,0.27379,0.26717,0.93891,0.69662,0.5387,0.70861,0.85075
0.16261,0.018178,0.10507,0.2409,0.56785,0.3807,0.10627,0.55054,0.50056,0.97726,0.09887,0.83303,0.70818,0.23135,0.30219,0.53096,0.12958,0.67162,0.33214,0.5958
0.119,0.68384,0.82144,0.25997,0.4265,0.74896,0.99843,0.98611,0.54057,0.38553,0.82063,0.23358,0.82649,0.7379,0.6623,0.021803,0.78585,0.86068,0.55106,0.67731
0.49836,0.78374,0.84109,0.75897,0.076239,0.1567,0.86633,0.68978,0.34515,0.39966,0.22711,0.069241,0.01067,0.8794,0.62576,0.82039,0.050309,0.55193,0.99647,0.96495
0.95974,0.53414,0.35451,0.99334,0.29059,0.058124,0.61521,0.97014,0.29143,0.51029,0.10694,0.49473,0.095557,0.77249,0.71234,0.2875,0.81562,0.91068,0.66718,0.80544
0.34039,0.88536,0.43007,0.35671,0.56134,0.33971,0.026944,0.095966,0.70353,0.55163,0.66278,0.12215,0.54328,0.035833,0.27583,0.86738,0.86694,0.55675,0.88895,0.75106
0.58527,0.899,0.57224,0.75286,0.63333,0.81718,0.32252,0.89809,0.93408,0.95889,0.95458,0.40262,0.85622,0.55432,0.99608,0.86021,0.1969,0.85834,0.35826,0.79844
0.22381,0.62594,0.70082,0.11005,0.93078,0.37755,0.46378,0.058443,0.59417,0.8554,0.81456,0.091214,0.26436,0.58817,0.30045,0.55063,0.60739,0.45276,0.43402,0.27387
0.75127,0.13787,0.74247,0.59705,0.97777,0.9726,0.099017,0.12332,0.59309,0.47671,0.62325,0.72055,0.77555,0.24619,0.50127,0.45724,0.99668,0.16062,0.73305,0.41287
0.2551,0.2178,0.75788,0.4306,0.093597,0.60532,0.57099,0.63073,0.73873,0.87782,0.32827,0.34234,0.63792,0.39839,0.13232,0.85002,0.042374,0.23722,0.99453,0.27342
0.50596,0.18214,0.38913,0.73072,0.66173,0.33824,0.32588,0.3701,0.37264,0.38988,0.27737,0.5663,0.72506,0.80678,0.89756,0.34778,0.13882,0.61174,0.47665,0.21485
0.69908,0.04182,0.4293,0.26118,0.60277,0.92798,0.45049,0.31957,0.45327,0.049163,0.43438,0.65451,0.89465,0.30184,0.23794,0.23846,0.22295,0.43372,0.33156,0.28461
0.8909,0.10694,0.95634,0.094808,0.47382,0.89842,0.57784,0.79569,0.50938,0.30743,0.3503,0.6525,0.76799,0.48963,0.06709,0.050938,0.58301,0.60716,0.60534,0.68454
0.95929,0.61644,0.57297,0.45096,0.35626,0.85071,0.074844,0.3017,0.92871,0.32021,0.87776,0.70086,0.20685,0.78129,0.36562,0.13496,0.67111,0.23666,0.77316,0.43476
0.54722,0.93966,0.84972,0.64007,0.47558,0.25679,0.057343,0.60746,0.45079,0.4613,0.0061545,0.3011,0.043304,0.44998,0.98901,0.57813,0.7232,0.93352,0.38565,0.55976
0.13862,0.35446,0.27635,0.13204,0.67102,0.2855,0.30096,0.46197,0.63743,0.48813,0.69645,0.085464,0.15356,0.83324,0.21202,0.90437,0.50444,0.70341,0.20386,0.20073
0.14929,0.41063,0.62232,0.45282,0.95965,0.77995,0.52172,0.29259,0.45936,0.70674,0.33806,0.63344,0.71831,0.67667,0.28753,0.77117,0.64463,0.67564,0.38667,0.60991
0.25751,0.98435,0.58836,0.6522,0.089084,0.7014,0.56188,0.83242,0.55377,0.3673,0.30498,0.26643,0.12864,0.086629,0.50459,0.70414,0.036369,0.39364,0.065032,0.7887
0.84072,0.94558,0.96347,0.827,0.79774,0.49251,0.24155,0.57053,0.041233,0.94144,0.6481,0.89425,0.22079,0.98072,0.63057,0.42241,0.19385,0.6475,0.43232,0.06143
0.25428,0.67664,0.085903,0.30808,0.59078,0.96767,0.91272,0.070508,0.8022,0.26819,0.92115,0.30027,0.45356,0.56643,0.39318,0.95786,0.74955,0.44926,0.68973,0.98898
0.81428,0.9883,0.5005,0.40236,0.9122,0.47616,0.82573,0.26631,0.67151,0.7454,0.89307,0.71506,0.46526,0.20768,0.67996,0.75559,0.30818,0.98997,0.50656,0.62153
0.24352,0.76683,0.52159,0.88423,0.10113,0.99491,0.44455,0.17087,0.20033,0.90907,0.99718,0.33035,0.089786,0.095609,0.13003,0.366,0.74905,0.093615,0.71692,0.97438
0.92926,0.3367,0.090166,0.70058,0.29329,0.49058,0.98206,0.56031,0.014586,0.58455,0.072884,0.36487,0.50673,0.062521,0.070238,0.55061,0.85204,0.46837,0.30122,0.85468
0.34998,0.66238,0.90467,0.24187,0.051588,0.50345,0.57827,0.20209,0.76317,0.9065,0.12962,0.59235,0.076509,0.025782,0.045384,0.22143,0.099355,0.69368,0.70601,0.039348
0.1966,0.24417,0.88439,0.75983,0.50413,0.76877,0.23442,0.49237,0.56751,0.056683,0.98157,0.90519,0.16652,0.33413,0.55393,0.25594,0.59778,0.94182,0.91521,0.44548
0.25108,0.29551,0.43899,0.29093,0.76838,0.38808,0.81059,0.72937,0.65421,0.55674,0.090242,0.26453,0.74771,0.55681,0.89082,0.73525,0.7206,0.63151,0.7058,0.32322
0.61604,0.68018,0.78172,0.27744,0.28299,0.45326,0.45127,0.955,0.63474,0.0029614,0.68616,0.94983,0.33457,0.84594,0.58579,0.31555,0.56871,0.61712,0.13312,0.15496
0.47329,0.52785,0.14847,0.0061078,0.22536,0.13285,0.24997,0.76237,0.73433,0.15316,0.92896,0.73873,0.30505,0.62675,0.53155,0.42241,0.23511,0.64353,0.66547,0.87399
0.35166,0.41159,0.61982,0.37471,0.33129,0.75851,0.95544,0.080068,0.88733,0.40749,0.14182,0.0044611,0.81888,0.59986,0.64404,0.74844,0.91064,0.15153,0.37556,0.35214
0.83083,0.60264,0.26062,0.43693,0.45325,0.56524,0.14265,0.93825,0.66591,0.23345,0.88442,0.85074,0.98205,0.21064,0.40751,0.35309,0.95062,0.24467,0.50244,0.3998
0.58526,0.75052,0.44566,0.3043,0.73738,0.64864,0.51256,0.97447,0.12067,0.53531,0.019762,0.69557,0.96897,0.25391,0.26137,0.44646,0.51632,0.55014,0.39901,0.91113
0.54972,0.58353,0.844,0.29086,0.50989,0.79806,0.97193,0.60711,0.71374,0.31161,0.34269,0.56243,0.57662,0.65197,0.60921,0.033935,0.70709,0.24131,0.96044,0.39818
0.91719,0.55179,0.1962,0.24252,0.38251,0.22045,0.64832,0.95749,0.44723,0.70863,0.23831,0.33772,0.23348,0.32892,0.63279,0.72801,0.7988,0.50406,0.11567,0.47493
0.28584,0.58357,0.30385,0.93668,0.90548,0.85789,0.61467,0.33065,0.64098,0.58706,0.98456,0.3328,0.2921,0.52317,0.75927,0.62138,0.19969,0.80125,0.56122,0.89412
0.7572,0.51182,0.48329,0.86019,0.96526,0.90473,0.46965,0.90122,0.6489,0.23919,0.8466,0.077323,0.67376,0.12472,0.23389,0.12579,0.10684,0.66352,0.46723,0.68751
0.75373,0.082593,0.33781,0.39723,0.62827,0.29202,0.57778,0.00036562,0.67838,0.064059,0.79451,0.4583,0.57374,0.4527,0.28873,0.21546,0.61857,0.036773,0.15894,0.65999
0.38045,0.71957,0.79849,0.47942,0.13203,0.72587,0.91131,0.48328,0.058828,0.0033692,0.90028,0.65719,0.1997,0.9926,0.022698,0.30838,0.022224,0.20803,0.5252,0.77474
0.56782,0.99616,0.98749,0.565,0.6183,0.33945,0.37622,0.14747,0.22395,0.18907,0.7801,0.57195,0.9582,0.39923,0.29144,0.030952,0.037562,0.40312,0.31974,0.80855
0.075854,0.35453,0.15905,0.48962,0.38302,0.27268,0.22876,0.31499,0.16798,0.4912,0.83651,0.40211,0.33615,0.061912,0.35408,0.20146,0.11536,0.91824,0.78134,0.31797
0.05395,0.97126,0.23688,0.26981,0.99119,0.17027,0.42352,0.17138,0.92853,0.61647,0.32109,0.9347,0.14966,0.29296,0.64963,0.06743,0.8187,0.60799,0.062934,0.0095455
0.5308,0.34645,0.70224,0.98974,0.28683,0.66402,0.2736,0.59291,0.51523,0.12278,0.74275,0.36053,0.32838,0.55227,0.6076,0.00015225,0.3769,0.2183,0.62234,0.91424
0.77917,0.88654,0.37547,0.18368,0.70619,0.53585,0.44457,0.65761,0.67336,0.13303,0.66449,0.94771,0.1131,0.74013,0.75617,0.63643,0.22916,0.34892,0.63705,0.097526
0.93401,0.45469,0.9737,0.86166,0.53521,0.82911,0.62752,0.34896,0.6678,0.31418,0.28918,0.030124,0.77191,0.3184,0.88436,0.80275,0.36814,0.26792,0.081105,0.86432
0.12991,0.41343,0.97231,0.032633,0.19321,0.26736,0.53464,0.053693,0.081461,0.087855,0.33737,0.4411,0.79256,0.49386,0.8955,0.39434,0.17454,0.38539,0.84631,0.9578
0.56882,0.21773,0.6437,0.33196,0.68944,0.17616,0.38544,0.047168,0.22507,0.40879,0.90864,0.70071,0.58707,0.62867,0.078076,0.26274,0.77478,0.87828,0.86194,0.86501
0.46939,0.12565,0.8601,0.74875,0.050455,0.43119,0.87345,0.055858,0.28419,0.28232,0.032251,0.70299,0.079192,0.75315,0.52587,0.28383,0.33003,0.55502,0.75872,0.6739
0.011902,0.30891,0.40188,0.64437,0.18443,0.47566,0.30035,0.071512,0.91376,0.63059,0.69636,0.51017,0.1929,0.69389,0.045145,0.71364,0.31578,0.32491,0.93773,0.55616
0.33712,0.7261,0.63193,0.16924,0.045658,0.78522,0.40003,0.015676,0.2291,0.21976,0.20877,0.61224,0.77541,0.13688,0.79661,0.19414,0.72459,0.64854,0.64762,0.45135
0.16218,0.78287,0.98524,0.95221,0.88504,0.13065,0.51772,0.97368,0.24862,0.65425,0.82415,0.74637,0.35339,0.90696,0.31483,0.58008,0.58495,0.6104,0.99603,0.32994
0.79428,0.69379,0.55948,0.54327,0.83979,0.051356,0.061825,0.7348,0.67629,0.19347,0.21823,0.80144,0.83895,0.37888,0.23551,0.24747,0.77776,0.088963,0.73622,0.087931
0.31122,0.0098023,0.93359,0.25141,0.11816,0.62751,0.23137,0.75239,0.64849,0.0946,0.099642,0.33672,0.13389,0.52962,0.26744,0.93591,0.35958,0.36681,0.057479,0.33158
0.52853,0.84321,0.72034,0.57857,0.41041,0.029088,0.11849,0.033314,0.70368,0.91836,0.61951,0.56409,0.69815,0.98862,0.14238,0.56456,0.18473,0.93995,0.0093453,0.84796
0.16565,0.92233,0.48404,0.91548,0.12023,0.13619,0.09878,0.11761,0.8371,0.55824,0.10381,0.85527,0.19034,0.95821,0.19385,0.87961,0.57369,0.92281,0.83091,0.081606
0.60198,0.77095,0.63903,0.8956,0.57209,0.69456,0.89028,0.2613,0.7273,0.41764,0.79906,0.58916,0.39681,0.81765,0.83339,0.99268,0.48309,0.26086,0.33501,0.13992
0.26297,0.04266,0.88764,0.48251,0.94939,0.51568,0.033389,0.89336,0.019434,0.11045,0.90293,0.50824,0.33895,0.4239,0.7451,0.94625,0.42163,0.26457,0.26897,0.28728
0.65408,0.37819,0.19874,0.44274,0.25639,0.54258,0.83903,0.97206,0.58375,0.55274,0.31251,0.85343,0.92269,0.81798,0.74385,0.47838,0.31733,0.78033,0.1083,0.82802
0.68921,0.70434,0.39537,0.31175,0.98987,0.80848,0.50727,0.99407,0.92088,0.11128,0.28159,0.6838,0.8384,0.4445,0.26594,0.12499,0.97257,0.40191,0.18166,0.55479
0.74815,0.72951,0.99218,0.055314,0.34981,0.79369,0.11372,0.34679,0.091678,0.23602,0.0067819,0.10634,0.62952,0.38026,0.11342,0.064156,0.25822,0.88646,0.3838,0.32037
0.45054,0.22428,0.40235,0.75379,0.20852,0.50187,0.49045,0.2923,0.55456,0.13865,0.49587,0.50196,0.86549,0.70724,0.048981,0.38666,0.5671,0.45219,0.8371,0.77968
0.083821,0.26905,0.65886,0.13195,0.66583,0.27663,0.59944,0.18725,0.9308,0.32824,0.98848,0.019167,0.21629,0.23892,0.27612,0.55825,0.35207,0.49699,0.7617,0.87742
0.22898,0.67303,0.90135,0.35592,0.97334,0.11966,0.090216,0.74315,0.19945,0.34644,0.73794,0.44261,0.064899,0.17577,0.65736,0.92243,0.31203,0.37296,0.98724,0.57082
0.91334,0.47749,0.99538,0.39587,0.6227,0.8866,0.97822,0.71802,0.52532,0.92876,0.31072,0.90718,0.678,0.23815,0.6267,0.93431,0.0093976,0.38171,0.711,0.55948
0.15238,0.62372,0.65316,0.88552,0.063538,0.97029,0.65302,0.18889,0.12674,0.88832,0.60041,0.04467,0.53512,0.28359,0.57411,0.82481,0.66813,0.45809,0.34484,0.7107
0.82582,0.23644,0.10844,0.02124,0.37351,0.94253,0.46113,0.43394,0.74873,0.79004,0.78168,0.94519,0.51735,0.040649,0.20036,0.18358,0.88569,0.71778,0.53759,0.33213
0.53834,0.17712,0.036114,0.84408,0.16625,0.63813,0.86376,0.045593,0.31467,0.07447,0.11153,0.18038,0.25572,0.55142,0.40937,0.39311,0.42132,0.72995,0.74418,0.93768
0.99613,0.82964,0.61809,0.28807,0.23128,0.09059,0.26283,0.65547,0.18717,0.4198,0.57933,0.36991,0.85283,0.9425,0.28431,0.91278,0.85858,0.33613,0.92939,0.11747
0.078176,0.76692,0.56714,0.25034,0.052209,0.074708,0.82396,0.78104,0.9804,0.39672,0.87037,0.20524,0.8232,0.78784,0.83408,0.53417,0.94799,0.4643,0.1284,0.79422
0.44268,0.93448,0.96196,0.48838,0.90176,0.18245,0.32898,0.8629,0.71283,0.41293,0.68978,0.095586,0.016572,0.24143,0.75735,0.45146,0.37611,0.37771,0.22099,0.32992
0.10665,0.10789,0.74611,0.72904,0.79329,0.031688,0.9413,0.78535,0.82565,0.97395,0.24297,0.43274,0.47471,0.69598,0.86591,0.2856,0.20329,0.06395,0.32801,0.11458
0.9619,0.18223,0.66252,0.20262,0.37301,0.72494,0.24411,0.43349,0.68322,0.2379,0.34272,0.27756,0.94412,0.015258,0.41693,0.62277,0.17917,0.9827,0.33814,0.54951
0.0046342,0.099095,0.52331,0.21628,0.83205,0.14416,0.95711,0.34782,0.6894,0.10858,0.54544,0.10086,0.45862,0.76855,0.74251,0.18177,0.30629,0.59629,0.8673,0.65074
0.77491,0.48976,0.25989,0.97633,0.75383,0.63593,0.51082,0.055389,0.53088,0.80003,0.067573,0.49892,0.84997,0.33189,0.069935,0.92715,0.85031,0.45014,0.67572,0.61311
0.8173,0.19325,0.96199,0.59324,0.62186,0.78985,0.56458,0.81944,0.18885,0.044813,0.41045,0.23903,0.53555,0.32233,0.95845,0.71397,0.5256,0.97201,0.016983,0.75188
0.86869,0.89589,0.5402,0.3044,0.39409,0.56625,0.99372,0.10604,0.49302,0.95996,0.23751,0.3496,0.4341,0.76544,0.68719,0.83237,0.82844,0.68865,0.51744,0.16262
0.084436,0.09909,0.03027,0.9677,0.35928,0.37741,0.77098,0.006074,0.55954,0.80164,0.48897,0.55826,0.024434,0.38416,0.26003,0.49648,0.10688,0.48798,0.5123,0.77301
0.39978,0.044166,0.69631,0.89597,0.088852,0.82159,0.3138,0.27504,0.82828,0.9606,0.80607,0.54807,0.50436,0.21863,0.73563,0.96322,0.61714,0.35735,0.39604,0.77145
0.25987,0.5573,0.51972,0.19003,0.34168,0.30488,0.057873,0.94277,0.20287,0.76575,0.37785,0.42127,0.87648,0.56332,0.47862,0.84331,0.56683,0.43149,0.92071,0.85465
0.80007,0.7725,0.059031,0.0017993,0.54867,0.31937,0.044074,0.67426,0.52775,0.60823,0.51798,0.3855,0.90825,0.22063,0.87137,0.1139,0.26094,0.20619,0.99176,0.5427
0.43141,0.31194,0.89004,0.71176,0.46055,0.78498,0.81294,0.38566,0.80781,0.98904,0.094598,0.38066,0.2852,0.16264,0.32255,0.93618,0.0023081,0.54485,0.5547,0.59433
0.91065,0.17898,0.3302,0.86773,0.64545,0.50374,0.41207,0.85695,0.3551,0.56256,0.9091,0.28073,0.1327,0.39964,0.56102,0.68836,0.28726,0.9575,0.5708,0.26313
0.18185,0.33896,0.2297,0.11831,0.51352,0.261,0.38416,0.67482,0.54776,0.49589,0.20763,0.17991,0.00013254,0.020395,0.24585,0.30711,0.82127,0.18701,0.23213,0.49575
0.2638,0.21015,0.11395,0.039023,0.81443,0.73248,0.52313,0.6081,0.71744,0.25304,0.38206,0.12728,0.31796,0.42327,0.13449,0.86065,0.89512,0.7702,0.79821,0.99142
0.14554,0.51015,0.31092,0.59819,0.097183,0.16295,0.89215,0.43943,0.20251,0.19596,0.66028,0.01569,0.53011,0.0032733,0.23761,0.94846,0.99581,0.83738,0.23784,0.13457
0.13607,0.90636,0.22843,0.60431,0.46371,0.92108,0.40592,0.96129,0.64376,0.49273,0.75837,0.75309,0.82918,0.04486,0.36367,0.68184,0.0084384,0.90831,0.57331,0.33067
0.86929,0.62892,0.652,0.51643,0.58982,0.22222,0.60439,0.82291,8.9016e-005,0.71088,0.17307,0.50496,0.67358,0.18912,0.68809,0.5632,0.73284,0.63066,0.61943,0.015132
0.5797,0.10153,0.06616,0.0075074,0.18717,0.083609,0.094804,0.010499,0.51318,0.98762,0.51738,0.72211,0.91301,0.20134,0.03902,0.14997,0.084617,0.59359,0.45373,0.81035
0.54986,0.39085,0.27543,0.68893,0.61133,0.073702,0.33598,0.14162,0.56983,0.33462,0.99534,0.7611,0.75614,0.60035,0.68873,0.98621,0.63335,0.7726,0.75441,0.7276
